ticket_id,created_at,category,channel,priority
1694,2024-01-15 00:00:00,technical,phone,high
1695,2024-01-15 13:00:00,account,email,high
1696,2024-01-15 10:00:00,account,chat,high
1697,2024-01-15 10:00:00,billing,email,medium
1698,2024-01-15 12:00:00,general,email,low
1699,2024-01-15 07:00:00,billing,email,high
1700,2024-01-15 08:00:00,general,email,high
1701,2024-01-15 11:00:00,billing,email,medium
1702,2024-01-15 15:00:00,billing,phone,high
1703,2024-01-15 13:00:00,billing,email,medium
1704,2024-01-15 09:00:00,technical,phone,high
1705,2024-01-15 11:00:00,billing,phone,high
1706,2024-01-15 06:00:00,general,phone,medium
1707,2024-01-15 02:00:00,account,email,high
1708,2024-01-15 15:00:00,general,email,medium
1709,2024-01-15 08:00:00,general,chat,high
1710,2024-01-15 07:00:00,billing,chat,low
1711,2024-01-15 14:00:00,account,chat,low
1712,2024-01-15 13:00:00,billing,chat,high
1713,2024-01-15 13:00:00,general,chat,low
1714,2024-01-15 08:00:00,billing,phone,high
1715,2024-01-15 08:00:00,billing,phone,high
1716,2024-01-15 08:00:00,billing,phone,low
1717,2024-01-15 06:00:00,general,phone,low
1718,2024-01-15 14:00:00,account,chat,medium
1719,2024-01-15 17:00:00,billing,email,medium
1720,2024-01-15 14:00:00,account,chat,high
1721,2024-01-15 15:00:00,general,phone,medium
1722,2024-01-15 10:00:00,account,phone,medium
1723,2024-01-15 14:00:00,technical,chat,high
1724,2024-01-15 10:00:00,general,email,medium
1725,2024-01-15 12:00:00,general,chat,medium
1726,2024-01-15 11:00:00,account,phone,medium
1727,2024-01-15 07:00:00,technical,phone,low
1728,2024-01-15 10:00:00,technical,chat,high
1729,2024-01-15 22:00:00,technical,email,low
1730,2024-01-15 08:00:00,general,chat,high
1731,2024-01-15 05:00:00,billing,email,medium
1732,2024-01-15 10:00:00,billing,email,low
1733,2024-01-15 15:00:00,general,phone,medium
1734,2024-01-15 13:00:00,billing,email,medium
1735,2024-01-15 14:00:00,technical,chat,low
1736,2024-01-15 07:00:00,billing,phone,medium
1737,2024-01-15 13:00:00,general,phone,high
1738,2024-01-15 09:00:00,account,phone,high
1739,2024-01-15 17:00:00,billing,email,high
1740,2024-01-15 13:00:00,general,chat,low
1741,2024-01-15 07:00:00,technical,phone,high
1742,2024-01-15 02:00:00,account,email,low
1743,2024-01-15 01:00:00,technical,phone,low
1744,2024-01-15 10:00:00,billing,chat,low
1745,2024-01-15 08:00:00,billing,email,low
1746,2024-01-15 13:00:00,account,chat,medium
1747,2024-01-15 11:00:00,general,chat,high
1748,2024-01-15 08:00:00,technical,phone,low
1749,2024-01-15 05:00:00,billing,email,high
1750,2024-01-15 05:00:00,account,phone,high
1751,2024-01-15 18:00:00,account,chat,medium
1752,2024-01-15 08:00:00,technical,phone,low
1753,2024-01-15 14:00:00,general,chat,high
1754,2024-01-15 16:00:00,billing,chat,low
1755,2024-01-15 13:00:00,general,phone,low
1756,2024-01-15 18:00:00,billing,phone,medium
1757,2024-01-15 10:00:00,account,email,high
1758,2024-01-15 22:00:00,account,phone,high
1759,2024-01-15 05:00:00,account,phone,medium
1760,2024-01-15 04:00:00,general,phone,medium
1761,2024-01-15 14:00:00,technical,chat,medium
1762,2024-01-15 21:00:00,general,phone,low
1763,2024-01-15 16:00:00,general,email,medium
1764,2024-01-15 03:00:00,billing,chat,high
1765,2024-01-16 17:00:00,technical,phone,high
1766,2024-01-16 01:00:00,technical,chat,medium
1767,2024-01-16 20:00:00,account,phone,high
1768,2024-01-16 11:00:00,billing,phone,medium
1769,2024-01-16 13:00:00,technical,chat,low
1770,2024-01-16 14:00:00,general,phone,high
1771,2024-01-16 19:00:00,account,email,high
1772,2024-01-16 13:00:00,technical,chat,medium
1773,2024-01-16 13:00:00,account,email,high
1774,2024-01-16 02:00:00,account,email,high
1775,2024-01-16 12:00:00,technical,chat,high
1776,2024-01-16 06:00:00,technical,email,high
1777,2024-01-16 15:00:00,technical,chat,low
1778,2024-01-16 12:00:00,technical,email,low
1779,2024-01-16 14:00:00,account,email,low
1780,2024-01-16 01:00:00,billing,email,high
1781,2024-01-16 03:00:00,general,phone,low
1782,2024-01-16 14:00:00,billing,chat,medium
1783,2024-01-16 02:00:00,account,chat,high
1784,2024-01-16 02:00:00,account,chat,low
1785,2024-01-16 00:00:00,account,chat,low
1786,2024-01-16 22:00:00,technical,email,high
1787,2024-01-16 15:00:00,general,chat,high
1788,2024-01-16 10:00:00,billing,phone,medium
1789,2024-01-16 09:00:00,general,phone,low
1790,2024-01-16 09:00:00,general,email,high
1791,2024-01-16 15:00:00,general,chat,high
1792,2024-01-16 14:00:00,billing,email,high
1793,2024-01-16 07:00:00,technical,chat,high
1794,2024-01-16 06:00:00,billing,chat,medium
1795,2024-01-16 03:00:00,account,email,high
1796,2024-01-16 14:00:00,account,email,medium
1797,2024-01-16 15:00:00,general,phone,medium
1798,2024-01-16 08:00:00,account,email,medium
1799,2024-01-16 00:00:00,general,email,medium
1800,2024-01-16 03:00:00,account,chat,medium
1801,2024-01-16 22:00:00,account,chat,low
1802,2024-01-16 09:00:00,technical,phone,high
1803,2024-01-16 15:00:00,technical,email,high
1804,2024-01-16 13:00:00,account,email,high
1805,2024-01-16 10:00:00,general,chat,low
1806,2024-01-16 08:00:00,technical,phone,low
1807,2024-01-16 04:00:00,general,email,low
1808,2024-01-16 13:00:00,general,chat,low
1809,2024-01-16 15:00:00,account,chat,medium
1810,2024-01-16 13:00:00,account,phone,high
1811,2024-01-16 12:00:00,billing,chat,low
1812,2024-01-16 01:00:00,technical,email,low
1813,2024-01-16 22:00:00,account,chat,high
1814,2024-01-16 15:00:00,billing,chat,high
1815,2024-01-16 09:00:00,account,chat,medium
1816,2024-01-16 23:00:00,account,phone,high
1817,2024-01-16 13:00:00,account,chat,low
1818,2024-01-16 13:00:00,general,email,medium
1819,2024-01-16 15:00:00,technical,phone,high
1820,2024-01-16 16:00:00,technical,chat,medium
1821,2024-01-16 14:00:00,account,phone,high
1822,2024-01-16 05:00:00,general,phone,medium
1823,2024-01-16 09:00:00,billing,chat,high
1824,2024-01-16 21:00:00,account,chat,high
1825,2024-01-16 08:00:00,technical,email,high
1826,2024-01-16 10:00:00,account,chat,high
1827,2024-01-16 11:00:00,general,email,low
1828,2024-01-16 11:00:00,technical,chat,low
1829,2024-01-16 13:00:00,account,chat,high
1830,2024-01-16 21:00:00,account,phone,medium
1831,2024-01-16 08:00:00,general,chat,medium
1832,2024-01-16 04:00:00,account,phone,high
1833,2024-01-16 07:00:00,general,chat,low
1834,2024-01-16 19:00:00,technical,email,low
1835,2024-01-16 13:00:00,technical,phone,medium
1836,2024-01-16 09:00:00,billing,email,low
1837,2024-01-16 16:00:00,general,email,low
1838,2024-01-16 18:00:00,billing,chat,high
1839,2024-01-16 17:00:00,billing,email,medium
1840,2024-01-16 20:00:00,billing,email,medium
1841,2024-01-16 08:00:00,technical,email,high
1842,2024-01-16 15:00:00,general,chat,low
1843,2024-01-16 11:00:00,technical,phone,medium
1844,2024-01-16 17:00:00,general,phone,low
1845,2024-01-16 15:00:00,technical,phone,low
1846,2024-01-16 15:00:00,billing,email,high
1847,2024-01-16 14:00:00,account,chat,medium
1848,2024-01-16 07:00:00,general,phone,medium
1849,2024-01-16 12:00:00,general,email,high
1850,2024-01-16 23:00:00,technical,phone,high
1851,2024-01-16 21:00:00,general,phone,high
1852,2024-01-16 01:00:00,general,phone,high
1853,2024-01-16 06:00:00,account,chat,medium
1854,2024-01-16 05:00:00,technical,email,medium
1855,2024-01-16 15:00:00,account,chat,medium
1856,2024-01-16 16:00:00,account,email,medium
1857,2024-01-16 08:00:00,billing,email,high
1858,2024-01-16 12:00:00,technical,chat,medium
1859,2024-01-16 17:00:00,general,phone,low
1860,2024-01-16 15:00:00,general,chat,medium
1861,2024-01-16 12:00:00,billing,chat,medium
1862,2024-01-16 13:00:00,technical,email,high
1863,2024-01-16 12:00:00,account,email,medium
1864,2024-01-16 09:00:00,general,chat,low
1865,2024-01-16 12:00:00,technical,phone,high
1866,2024-01-16 14:00:00,general,chat,low
1867,2024-01-16 18:00:00,account,email,medium
1868,2024-01-16 13:00:00,technical,phone,high
1869,2024-01-16 15:00:00,account,chat,high
1870,2024-01-16 06:00:00,account,chat,low
1871,2024-01-16 11:00:00,billing,email,low
1872,2024-01-16 00:00:00,account,email,high
1873,2024-01-16 08:00:00,general,phone,medium
1874,2024-01-16 15:00:00,account,phone,high
1875,2024-01-16 23:00:00,general,email,medium
1876,2024-01-16 03:00:00,billing,email,low
1877,2024-01-16 10:00:00,billing,email,low
1878,2024-01-16 16:00:00,account,chat,low
1879,2024-01-16 08:00:00,general,phone,low
1880,2024-01-16 12:00:00,technical,email,low
1881,2024-01-16 15:00:00,billing,chat,low
1882,2024-01-16 13:00:00,account,chat,medium
1883,2024-01-16 07:00:00,general,chat,medium
1884,2024-01-16 10:00:00,billing,chat,low
1885,2024-01-16 15:00:00,technical,email,medium
1886,2024-01-16 12:00:00,general,email,high
1887,2024-01-16 00:00:00,general,email,low
1888,2024-01-16 15:00:00,account,chat,low
1889,2024-01-16 01:00:00,billing,phone,low
1890,2024-01-16 15:00:00,general,chat,low
1891,2024-01-16 08:00:00,billing,email,medium
1892,2024-01-16 22:00:00,billing,phone,high
1893,2024-01-16 10:00:00,technical,chat,medium
1894,2024-01-16 09:00:00,account,chat,low
1895,2024-01-16 05:00:00,billing,phone,high
1896,2024-01-16 09:00:00,billing,chat,medium
1897,2024-01-17 23:00:00,account,email,medium
1898,2024-01-17 10:00:00,billing,phone,low
1899,2024-01-17 11:00:00,billing,email,high
1900,2024-01-17 14:00:00,general,chat,low
1901,2024-01-17 19:00:00,technical,chat,high
1902,2024-01-17 13:00:00,billing,chat,low
1903,2024-01-17 10:00:00,billing,email,high
1904,2024-01-17 10:00:00,general,phone,high
1905,2024-01-17 14:00:00,technical,chat,low
1906,2024-01-17 00:00:00,technical,email,medium
1907,2024-01-17 13:00:00,billing,phone,high
1908,2024-01-17 10:00:00,account,phone,low
1909,2024-01-17 15:00:00,billing,chat,high
1910,2024-01-17 03:00:00,technical,phone,high
1911,2024-01-17 13:00:00,billing,email,medium
1912,2024-01-17 11:00:00,technical,chat,high
1913,2024-01-17 13:00:00,account,chat,high
1914,2024-01-17 02:00:00,technical,email,high
1915,2024-01-17 13:00:00,general,chat,high
1916,2024-01-17 12:00:00,technical,chat,low
1917,2024-01-17 12:00:00,general,phone,medium
1918,2024-01-17 13:00:00,account,phone,high
1919,2024-01-17 14:00:00,general,email,high
1920,2024-01-17 16:00:00,technical,phone,medium
1921,2024-01-17 08:00:00,account,phone,medium
1922,2024-01-17 17:00:00,account,phone,high
1923,2024-01-17 11:00:00,technical,email,high
1924,2024-01-17 03:00:00,technical,chat,medium
1925,2024-01-17 02:00:00,account,phone,medium
1926,2024-01-17 09:00:00,general,email,high
1927,2024-01-17 15:00:00,general,phone,low
1928,2024-01-17 14:00:00,billing,phone,medium
1929,2024-01-17 15:00:00,technical,chat,high
1930,2024-01-17 12:00:00,billing,phone,high
1931,2024-01-17 11:00:00,general,email,high
1932,2024-01-17 05:00:00,general,phone,low
1933,2024-01-17 09:00:00,account,chat,medium
1934,2024-01-17 11:00:00,account,email,low
1935,2024-01-17 03:00:00,billing,email,low
1936,2024-01-17 08:00:00,technical,email,low
1937,2024-01-17 13:00:00,billing,chat,low
1938,2024-01-17 15:00:00,billing,email,high
1939,2024-01-17 23:00:00,general,phone,medium
1940,2024-01-17 21:00:00,account,email,medium
1941,2024-01-17 13:00:00,technical,phone,high
1942,2024-01-17 10:00:00,billing,email,low
1943,2024-01-17 13:00:00,general,email,medium
1944,2024-01-17 15:00:00,billing,chat,high
1945,2024-01-17 04:00:00,general,chat,high
1946,2024-01-17 10:00:00,billing,phone,medium
1947,2024-01-17 17:00:00,billing,phone,low
1948,2024-01-17 10:00:00,account,email,low
1949,2024-01-17 12:00:00,billing,email,high
1950,2024-01-17 13:00:00,technical,phone,medium
1951,2024-01-17 07:00:00,technical,email,high
1952,2024-01-17 10:00:00,technical,phone,high
1953,2024-01-17 09:00:00,technical,phone,high
1954,2024-01-17 01:00:00,general,phone,low
1955,2024-01-17 00:00:00,account,phone,medium
1956,2024-01-17 17:00:00,general,email,low
1957,2024-01-17 08:00:00,technical,phone,medium
1958,2024-01-17 12:00:00,account,phone,low
1959,2024-01-17 09:00:00,general,chat,medium
1960,2024-01-17 21:00:00,account,chat,medium
1961,2024-01-17 08:00:00,general,phone,medium
1962,2024-01-17 11:00:00,technical,phone,high
1963,2024-01-17 18:00:00,technical,chat,high
1964,2024-01-17 17:00:00,account,chat,medium
1965,2024-01-17 07:00:00,general,chat,low
1966,2024-01-17 16:00:00,billing,chat,high
1967,2024-01-17 11:00:00,billing,phone,low
1968,2024-01-17 11:00:00,account,email,medium
1969,2024-01-17 05:00:00,technical,email,medium
1970,2024-01-17 03:00:00,billing,phone,medium
1971,2024-01-17 15:00:00,technical,email,low
1972,2024-01-17 11:00:00,general,chat,low
1973,2024-01-17 11:00:00,technical,chat,medium
1974,2024-01-17 15:00:00,technical,email,medium
1975,2024-01-17 15:00:00,account,email,high
1976,2024-01-17 06:00:00,general,phone,low
1977,2024-01-17 13:00:00,billing,phone,medium
1978,2024-01-17 05:00:00,general,email,medium
1979,2024-01-17 15:00:00,billing,phone,high
1980,2024-01-17 14:00:00,account,email,high
1981,2024-01-17 22:00:00,general,email,low
1982,2024-01-17 02:00:00,account,chat,medium
1983,2024-01-17 02:00:00,general,email,low
1984,2024-01-17 09:00:00,billing,phone,high
1985,2024-01-17 08:00:00,general,email,medium
1986,2024-01-17 08:00:00,billing,chat,high
1987,2024-01-17 20:00:00,technical,chat,high
1988,2024-01-17 08:00:00,technical,email,low
1989,2024-01-17 08:00:00,general,chat,high
1990,2024-01-17 15:00:00,billing,email,medium
1991,2024-01-17 11:00:00,account,chat,low
1992,2024-01-17 15:00:00,technical,chat,low
1993,2024-01-17 02:00:00,general,phone,high
1994,2024-01-17 11:00:00,billing,phone,medium
1995,2024-01-17 01:00:00,account,email,medium
1996,2024-01-17 02:00:00,general,phone,low
1997,2024-01-17 20:00:00,technical,chat,high
1998,2024-01-17 05:00:00,technical,chat,medium
1999,2024-01-17 12:00:00,technical,phone,high
2000,2024-01-17 10:00:00,technical,email,low
2001,2024-01-17 09:00:00,account,chat,medium
2002,2024-01-17 19:00:00,billing,email,high
2003,2024-01-17 00:00:00,general,chat,medium
2004,2024-01-17 14:00:00,account,email,medium
2005,2024-01-17 22:00:00,account,phone,high
2006,2024-01-17 12:00:00,billing,chat,low
2007,2024-01-17 21:00:00,account,phone,medium
2008,2024-01-17 02:00:00,technical,chat,low
2009,2024-01-17 10:00:00,technical,email,high
2010,2024-01-17 08:00:00,account,email,high
2011,2024-01-17 15:00:00,billing,email,high
2012,2024-01-17 23:00:00,billing,email,high
2013,2024-01-17 08:00:00,technical,chat,low
2014,2024-01-17 14:00:00,account,phone,low
2015,2024-01-18 07:00:00,account,chat,medium
2016,2024-01-18 09:00:00,billing,chat,low
2017,2024-01-18 09:00:00,technical,email,high
2018,2024-01-18 21:00:00,account,phone,medium
2019,2024-01-18 22:00:00,technical,phone,high
2020,2024-01-18 07:00:00,billing,chat,high
2021,2024-01-18 00:00:00,billing,chat,low
2022,2024-01-18 14:00:00,billing,chat,low
2023,2024-01-18 10:00:00,account,email,medium
2024,2024-01-18 03:00:00,billing,email,medium
2025,2024-01-18 14:00:00,account,phone,high
2026,2024-01-18 12:00:00,account,email,low
2027,2024-01-18 23:00:00,account,phone,medium
2028,2024-01-18 08:00:00,technical,chat,high
2029,2024-01-18 10:00:00,billing,chat,medium
2030,2024-01-18 12:00:00,billing,email,low
2031,2024-01-18 15:00:00,general,phone,high
2032,2024-01-18 12:00:00,billing,email,low
2033,2024-01-18 13:00:00,account,chat,medium
2034,2024-01-18 08:00:00,general,phone,low
2035,2024-01-18 17:00:00,billing,chat,high
2036,2024-01-18 11:00:00,account,chat,high
2037,2024-01-18 05:00:00,account,email,high
2038,2024-01-18 14:00:00,account,email,high
2039,2024-01-18 08:00:00,account,chat,low
2040,2024-01-18 03:00:00,account,email,low
2041,2024-01-18 18:00:00,account,chat,high
2042,2024-01-18 11:00:00,technical,email,high
2043,2024-01-18 15:00:00,general,phone,high
2044,2024-01-18 09:00:00,technical,chat,low
2045,2024-01-18 15:00:00,technical,chat,medium
2046,2024-01-18 04:00:00,account,chat,high
2047,2024-01-18 10:00:00,technical,email,high
2048,2024-01-18 23:00:00,technical,phone,high
2049,2024-01-18 15:00:00,technical,email,medium
2050,2024-01-18 11:00:00,technical,chat,low
2051,2024-01-18 09:00:00,technical,chat,low
2052,2024-01-18 18:00:00,billing,email,medium
2053,2024-01-18 12:00:00,technical,phone,low
2054,2024-01-18 15:00:00,account,chat,medium
2055,2024-01-18 15:00:00,account,chat,high
2056,2024-01-18 00:00:00,account,email,low
2057,2024-01-18 05:00:00,billing,email,low
2058,2024-01-18 14:00:00,billing,phone,high
2059,2024-01-18 06:00:00,account,phone,high
2060,2024-01-18 08:00:00,technical,phone,low
2061,2024-01-18 21:00:00,technical,phone,low
2062,2024-01-18 12:00:00,account,email,high
2063,2024-01-18 15:00:00,general,email,high
2064,2024-01-18 12:00:00,general,phone,high
2065,2024-01-18 12:00:00,account,email,medium
2066,2024-01-18 03:00:00,general,chat,low
2067,2024-01-18 09:00:00,technical,email,low
2068,2024-01-18 09:00:00,billing,chat,low
2069,2024-01-18 10:00:00,account,chat,low
2070,2024-01-18 15:00:00,technical,email,low
2071,2024-01-18 10:00:00,technical,chat,high
2072,2024-01-18 11:00:00,general,phone,medium
2073,2024-01-18 10:00:00,general,email,medium
2074,2024-01-18 03:00:00,general,email,high
2075,2024-01-18 11:00:00,general,phone,medium
2076,2024-01-18 07:00:00,general,phone,high
2077,2024-01-18 07:00:00,billing,phone,low
2078,2024-01-18 03:00:00,general,chat,low
2079,2024-01-18 10:00:00,technical,phone,high
2080,2024-01-18 15:00:00,general,phone,low
2081,2024-01-18 09:00:00,general,phone,high
2082,2024-01-18 09:00:00,billing,email,medium
2083,2024-01-18 13:00:00,general,chat,medium
2084,2024-01-18 07:00:00,account,chat,low
2085,2024-01-18 19:00:00,general,chat,high
2086,2024-01-18 12:00:00,billing,phone,high
2087,2024-01-18 11:00:00,technical,chat,high
2088,2024-01-18 12:00:00,general,email,high
2089,2024-01-18 06:00:00,billing,email,high
2090,2024-01-18 13:00:00,technical,chat,medium
2091,2024-01-18 10:00:00,account,chat,low
2092,2024-01-18 19:00:00,technical,chat,high
2093,2024-01-18 06:00:00,technical,chat,low
2094,2024-01-18 12:00:00,account,chat,high
2095,2024-01-18 13:00:00,technical,phone,high
2096,2024-01-18 01:00:00,billing,email,low
2097,2024-01-18 10:00:00,general,phone,medium
2098,2024-01-18 15:00:00,billing,phone,high
2099,2024-01-18 16:00:00,general,phone,high
2100,2024-01-18 09:00:00,technical,chat,high
2101,2024-01-18 15:00:00,general,email,low
2102,2024-01-18 22:00:00,account,phone,high
2103,2024-01-18 18:00:00,technical,email,low
2104,2024-01-18 04:00:00,technical,phone,low
2105,2024-01-18 15:00:00,general,chat,medium
2106,2024-01-18 09:00:00,general,chat,high
2107,2024-01-18 23:00:00,technical,email,low
2108,2024-01-18 11:00:00,technical,email,high
2109,2024-01-18 04:00:00,account,email,medium
2110,2024-01-18 15:00:00,general,chat,high
2111,2024-01-18 09:00:00,billing,phone,medium
